Формат,Brand,SKU,Категория,Месяц,Кол-во уп,Сумма,Кол-во магазинов
HM,YXEX,DUCJG13485,Зубная паста,10,1403,243399.31,88
HM,YXEX,DUCJG13485,Зубная паста,11,1147,195947.8,89
HM,YXEX,DUCJG13485,Зубная паста,12,1332,227174.36,90
HM,YXEX,DUCJG13485,Зубная паста,13,1256,213312.55,90
HM,YXEX,DUCJG13485,Зубная паста,14,1058,179043.29000000004,88
HM,YXEX,DUCJG13485,Зубная паста,15,1053,178034.63999999996,88
HM,YXEX,DUCJG13485,Зубная паста,16,1701,255434.12999999995,90
HM,YXEX,DUCJG13485,Зубная паста,17,1033,168270.08,91
HM,YXEX,DUCJG13485,Зубная паста,18,908,151353.76,90
HM,YXEX,DUCJG13485,Зубная паста,19,875,148131.62999999998,91
HM,YXEX,DUCJG13485,Зубная паста,20,838,136878.44999999995,89
HM,YXEX,DUCJG13485,Зубная паста,21,958,157635.59999999998,90
HM,YXEX,DUCJG13485,Зубная паста,22,890,147563.62999999998,89
HM,YXEX,DUCJG13485,Зубная паста,24,954,157317.97999999998,91
HM,YXEX,DUCJG13485,Зубная паста,25,972,158594.16,93
HM,YXEX,DUCJG13485,Зубная паста,26,1002,169883.56999999998,91
HM,YXEX,DUCJG13485,Зубная паста,27,983,161017.02,95
HM,YXEX,DUCJG13485,Зубная паста,28,1100,178709.19000000003,94
HM,YXEX,DUCJG13485,Зубная паста,29,944,151576.61999999994,94
HM,YXEX,DUCJG13485,Зубная паста,30,492,78899.39,81
HM,YXEX,DUCJG13485,Зубная паста,31,355,56562.169999999984,59
HM,YXEX,DUCJG13485,Зубная паста,32,265,41948.91,50
HM,YXEX,DUCJG13485,Зубная паста,33,249,37801.49,41
HM,YXEX,DUCJG13485,Зубная паста,34,144,23032.45,30
HM,YXEX,DUCJG13485,Зубная паста,35,131,22594.04,23
HM,YXEX,DUCJG13485,Зубная паста,36,201,36293.76,36
HM,YXEX,DUCJG13485,Зубная паста,37,683,120185.16,69
HM,YXEX,DUCJG13485,Зубная паста,38,619,110323.15,73
HM,YXEX,DUCJG13485,Зубная паста,39,624,109310.92999999998,75
HM,YXEX,DUCJG13485,Зубная паста,40,536,95311.21,74
HM,YXEX,DUCJG13485,Зубная паста,41,642,120501.64000000006,74
HM,YXEX,DUCJG13485,Зубная паста,42,574,104454.58999999997,71
HM,YXEX,DUCJG13485,Зубная паста,43,574,105104.88000000002,74
HM,YXEX,DUCJG13485,Зубная паста,44,1446,233637.46,75
HM,YXEX,DUCJG13485,Зубная паста,45,610,109103.22000000002,71
HM,YXEX,DUCJG13485,Зубная паста,46,597,107378.63999999998,70
HM,YXEX,DUCJG13485,Зубная паста,47,680,109395.25,69
HM,YXEX,DUCJG13485,Зубная паста,48,500,98606.61000000002,61
HM,YXEX,DUCJG13485,Зубная паста,49,436,92360.46,55
HM,YXEX,DUCJG13485,Зубная паста,50,421,89202.60999999999,54
HM,YXEX,DUCJG13485,Зубная паста,51,532,113592.48,52
HM,YXEX,DUCJG13485,Зубная паста,52,334,67250.48,50
HM,YXEX,DUCJG13485,Зубная паста,53,362,66842.65000000001,50
HM,YXEX,DUCJG13485,Зубная паста,54,232,48251.23999999998,45
HM,YXEX,CWPEX8568,Зубная паста,11,535,106315.16999999998,68
HM,YXEX,CWPEX8568,Зубная паста,12,1576,314476.09,88
HM,YXEX,CWPEX8568,Зубная паста,13,1536,306047.3200000001,91
HM,YXEX,CWPEX8568,Зубная паста,14,1397,277410.61,90
HM,YXEX,CWPEX8568,Зубная паста,15,1334,264647.95,90
HM,YXEX,CWPEX8568,Зубная паста,16,1320,260737.91,90
HM,YXEX,CWPEX8568,Зубная паста,17,1314,260288.26,92
HM,YXEX,CWPEX8568,Зубная паста,18,4430,721648.72,92
HM,YXEX,CWPEX8568,Зубная паста,19,1526,301608.88,92
HM,YXEX,CWPEX8568,Зубная паста,20,1313,251234.23,89
HM,YXEX,CWPEX8568,Зубная паста,21,5554,802906.8500000002,93
HM,YXEX,CWPEX8568,Зубная паста,22,1224,239060.05,88
HM,YXEX,CWPEX8568,Зубная паста,24,1266,247880.20000000004,93
HM,YXEX,CWPEX8568,Зубная паста,25,1233,238609.96,94
HM,YXEX,CWPEX8568,Зубная паста,26,1304,258786.33,92
HM,YXEX,CWPEX8568,Зубная паста,27,1589,311573.05000000005,95
HM,YXEX,CWPEX8568,Зубная паста,28,9054,1148140.0199999998,95
HM,YXEX,CWPEX8568,Зубная паста,29,1339,259947.86,95
HM,YXEX,CWPEX8568,Зубная паста,30,1506,292158.68,95
HM,YXEX,CWPEX8568,Зубная паста,31,1932,375122.69,95
HM,YXEX,CWPEX8568,Зубная паста,32,2510,474045.93000000005,95
HM,YXEX,CWPEX8568,Зубная паста,33,1970,357815.7300000001,91
HM,YXEX,CWPEX8568,Зубная паста,34,1639,312819.73,92
HM,YXEX,CWPEX8568,Зубная паста,35,1733,331740.09,91
HM,YXEX,CWPEX8568,Зубная паста,36,1385,278589.06,93
HM,YXEX,CWPEX8568,Зубная паста,37,1357,266442.78,93
HM,YXEX,CWPEX8568,Зубная паста,38,1168,232321.46,92
HM,YXEX,CWPEX8568,Зубная паста,39,921,198645.17,90
HM,YXEX,CWPEX8568,Зубная паста,40,657,143177.57,85
HM,YXEX,CWPEX8568,Зубная паста,41,683,145863.34999999998,84
HM,YXEX,CWPEX8568,Зубная паста,42,720,153934.47999999998,88
HM,YXEX,CWPEX8568,Зубная паста,43,800,171247.47000000006,91
HM,YXEX,CWPEX8568,Зубная паста,44,726,156342.21999999994,89
HM,YXEX,CWPEX8568,Зубная паста,45,719,157507.53,90
HM,YXEX,CWPEX8568,Зубная паста,46,764,156775.27,88
HM,YXEX,CWPEX8568,Зубная паста,47,2174,320463.78,88
HM,YXEX,CWPEX8568,Зубная паста,48,6828,902677.7099999995,88
HM,YXEX,CWPEX8568,Зубная паста,49,428,91370.95,68
HM,YXEX,CWPEX8568,Зубная паста,50,629,136241.92,71
HM,YXEX,CWPEX8568,Зубная паста,51,570,126688.30999999998,70
HM,YXEX,CWPEX8568,Зубная паста,52,420,92564.74000000003,63
HM,YXEX,CWPEX8568,Зубная паста,53,549,106628.58,65
HM,YXEX,CWPEX8568,Зубная паста,54,345,85794.51000000002,57
HM,YXEX,AWOSF12069,Зубная паста,5,1984,389832.32000000007,87
HM,YXEX,AWOSF12069,Зубная паста,6,1965,386165.37999999995,88
HM,YXEX,AWOSF12069,Зубная паста,7,2330,445729.69,88
HM,YXEX,AWOSF12069,Зубная паста,8,2301,442926.63,88
HM,YXEX,AWOSF12069,Зубная паста,9,1828,358397.72,87
HM,YXEX,AWOSF12069,Зубная паста,10,1882,396194.97,89
HM,YXEX,AWOSF12069,Зубная паста,11,6896,1085814.62,91
HM,YXEX,AWOSF12069,Зубная паста,12,1875,389741.71,89
HM,YXEX,AWOSF12069,Зубная паста,13,1871,390182.87,90
HM,YXEX,AWOSF12069,Зубная паста,14,1760,365395.06,88
HM,YXEX,AWOSF12069,Зубная паста,15,1951,405970.69,88
HM,YXEX,AWOSF12069,Зубная паста,16,5865,981486.88,89
HM,YXEX,AWOSF12069,Зубная паста,17,1978,408104.4100000001,91
HM,YXEX,AWOSF12069,Зубная паста,18,1881,386568.0399999999,89
HM,YXEX,AWOSF12069,Зубная паста,19,2111,438271.33,91
HM,YXEX,AWOSF12069,Зубная паста,20,2031,406413.26,90
HM,YXEX,AWOSF12069,Зубная паста,21,2447,446534.35,93
HM,YXEX,AWOSF12069,Зубная паста,22,2027,401177.67999999993,92
HM,YXEX,AWOSF12069,Зубная паста,24,2188,446011.96,92
HM,YXEX,AWOSF12069,Зубная паста,25,2066,419979.03,93
HM,YXEX,AWOSF12069,Зубная паста,26,1754,369935.08,93
HM,YXEX,AWOSF12069,Зубная паста,27,2133,445429.44000000006,94
HM,YXEX,AWOSF12069,Зубная паста,28,1894,399621.92,95
HM,YXEX,AWOSF12069,Зубная паста,29,1907,399973.81,94
HM,YXEX,AWOSF12069,Зубная паста,30,4725,743837.9199999998,94
HM,YXEX,AWOSF12069,Зубная паста,31,6331,888554.8600000001,92
HM,YXEX,AWOSF12069,Зубная паста,32,1563,337012.2699999999,83
HM,YXEX,AWOSF12069,Зубная паста,33,2184,436495.83,89
HM,YXEX,AWOSF12069,Зубная паста,34,1965,420765.8900000001,91
HM,YXEX,AWOSF12069,Зубная паста,35,1418,351463.71999999986,90
HM,YXEX,AWOSF12069,Зубная паста,36,1578,394632.6999999999,91
HM,YXEX,AWOSF12069,Зубная паста,37,1488,359734.65,92
HM,YXEX,AWOSF12069,Зубная паста,38,6217,976816.3199999998,92
HM,YXEX,AWOSF12069,Зубная паста,39,4220,707537.58,90
HM,YXEX,AWOSF12069,Зубная паста,40,1311,318990.41999999987,91
HM,YXEX,AWOSF12069,Зубная паста,41,1429,331820.3500000001,90
HM,YXEX,AWOSF12069,Зубная паста,42,1619,367406.82,89
HM,YXEX,AWOSF12069,Зубная паста,43,1484,338481.7600000001,92
HM,YXEX,AWOSF12069,Зубная паста,44,11195,1637976.5699999996,91
HM,YXEX,AWOSF12069,Зубная паста,45,1565,320080.5899999999,84
HM,YXEX,AWOSF12069,Зубная паста,46,1202,280116.41000000003,88
HM,YXEX,AWOSF12069,Зубная паста,47,8138,1277250.4500000002,90
HM,YXEX,AWOSF12069,Зубная паста,48,1611,308872.47999999986,87
HM,YXEX,AWOSF12069,Зубная паста,49,918,219196.10000000003,75
HM,YXEX,AWOSF12069,Зубная паста,50,1060,257344.86,76
HM,YXEX,AWOSF12069,Зубная паста,51,1166,288173.59000000014,73
HM,YXEX,AWOSF12069,Зубная паста,52,743,186986.47000000003,69
HM,YXEX,AWOSF12069,Зубная паста,53,754,185433.76,69
HM,YXEX,AWOSF12069,Зубная паста,54,655,178285.74000000005,63
HM,YXEX,JDCYV8330,Зубная паста,5,1234,212258.03,90
HM,YXEX,JDCYV8330,Зубная паста,6,1162,196562.23,89
HM,YXEX,JDCYV8330,Зубная паста,7,1115,187098.47,89
HM,YXEX,JDCYV8330,Зубная паста,8,1132,190056.74,91
HM,YXEX,JDCYV8330,Зубная паста,9,1110,193205.09,88
HM,YXEX,JDCYV8330,Зубная паста,10,933,190097.31000000003,89
HM,YXEX,JDCYV8330,Зубная паста,11,842,168460.76,88
HM,YXEX,JDCYV8330,Зубная паста,12,1072,214927.4,88
HM,YXEX,JDCYV8330,Зубная паста,13,881,175255.51,88
HM,YXEX,JDCYV8330,Зубная паста,14,831,165050.68999999994,90
HM,YXEX,JDCYV8330,Зубная паста,15,896,177275.52000000005,87
HM,YXEX,JDCYV8330,Зубная паста,16,1202,212672.92,90
HM,YXEX,JDCYV8330,Зубная паста,17,905,174620.81000000006,89
HM,YXEX,JDCYV8330,Зубная паста,18,1464,237786.34000000003,91
HM,YXEX,JDCYV8330,Зубная паста,19,734,144675.47000000006,85
HM,YXEX,JDCYV8330,Зубная паста,20,673,129241.40000000002,86
HM,YXEX,JDCYV8330,Зубная паста,21,752,143836.34000000005,90
HM,YXEX,JDCYV8330,Зубная паста,22,762,148314.81000000006,89
HM,YXEX,JDCYV8330,Зубная паста,24,804,156375.15,89
HM,YXEX,JDCYV8330,Зубная паста,25,748,143802.62000000002,92
HM,YXEX,JDCYV8330,Зубная паста,26,709,141268.06999999998,87
HM,YXEX,JDCYV8330,Зубная паста,27,779,152193.41,93
HM,YXEX,JDCYV8330,Зубная паста,28,810,161586.84999999995,93
HM,YXEX,JDCYV8330,Зубная паста,29,685,136149.84999999998,94
HM,YXEX,JDCYV8330,Зубная паста,30,442,88669.15,84
HM,YXEX,JDCYV8330,Зубная паста,31,326,66216.34,78
HM,YXEX,JDCYV8330,Зубная паста,32,279,53673.21999999999,72
HM,YXEX,JDCYV8330,Зубная паста,33,318,59776.6,57
HM,YXEX,JDCYV8330,Зубная паста,34,179,36730.22,43
HM,YXEX,JDCYV8330,Зубная паста,35,165,34490.86,34
HM,YXEX,JDCYV8330,Зубная паста,36,202,42770.87,41
HM,YXEX,JDCYV8330,Зубная паста,37,364,72986.14,45
HM,YXEX,JDCYV8330,Зубная паста,38,398,82792.55000000003,68
HM,YXEX,JDCYV8330,Зубная паста,39,501,103210.47000000002,69
HM,YXEX,JDCYV8330,Зубная паста,40,390,82814.04,67
HM,YXEX,JDCYV8330,Зубная паста,41,452,99168.55,67
HM,YXEX,JDCYV8330,Зубная паста,42,370,80025.03000000003,67
HM,YXEX,JDCYV8330,Зубная паста,43,389,81359.59999999999,69
HM,YXEX,JDCYV8330,Зубная паста,44,1180,202983.64000000004,74
HM,YXEX,JDCYV8330,Зубная паста,45,510,100765.5,70
HM,YXEX,JDCYV8330,Зубная паста,46,409,86086.90000000002,69
HM,YXEX,JDCYV8330,Зубная паста,47,556,105502.46,69
HM,YXEX,JDCYV8330,Зубная паста,48,441,89639.13999999998,60
HM,YXEX,JDCYV8330,Зубная паста,49,295,71090.09,56
HM,YXEX,JDCYV8330,Зубная паста,50,256,63780.05999999999,50
HM,YXEX,JDCYV8330,Зубная паста,51,362,90081.13,51
HM,YXEX,JDCYV8330,Зубная паста,52,210,51621.43000000002,46
HM,YXEX,JDCYV8330,Зубная паста,53,253,59257.10999999999,41
HM,YXEX,JDCYV8330,Зубная паста,54,228,56849.37999999997,43
HM,YXEX,CHAZN7346,Зубная паста,5,1329,317511.95,87
HM,YXEX,CHAZN7346,Зубная паста,6,1243,293965.12,86
HM,YXEX,CHAZN7346,Зубная паста,7,1358,313952.79,89
HM,YXEX,CHAZN7346,Зубная паста,8,1274,297775.61000000004,90
HM,YXEX,CHAZN7346,Зубная паста,9,1171,280371.93,88
HM,YXEX,CHAZN7346,Зубная паста,10,1171,306294.93000000005,89
HM,YXEX,CHAZN7346,Зубная паста,11,1121,288585.28,91
HM,YXEX,CHAZN7346,Зубная паста,12,1241,318618.01,90
HM,YXEX,CHAZN7346,Зубная паста,13,1032,263621.82,90
HM,YXEX,CHAZN7346,Зубная паста,14,1016,258978.89,88
HM,YXEX,CHAZN7346,Зубная паста,15,1441,345440.19,90
HM,YXEX,CHAZN7346,Зубная паста,16,1097,274537.14,87
HM,YXEX,CHAZN7346,Зубная паста,17,1098,276332.2,88
HM,YXEX,CHAZN7346,Зубная паста,18,1001,253394.58,80
HM,YXEX,CHAZN7346,Зубная паста,19,1160,296254.09,89
HM,YXEX,CHAZN7346,Зубная паста,20,1013,251115.02,87
HM,YXEX,CHAZN7346,Зубная паста,21,921,231079.02,89
HM,YXEX,CHAZN7346,Зубная паста,22,935,236585.0,89
HM,YXEX,CHAZN7346,Зубная паста,24,1020,259241.39,90
HM,YXEX,CHAZN7346,Зубная паста,25,891,222526.67,91
HM,YXEX,CHAZN7346,Зубная паста,26,710,186204.48,88
HM,YXEX,CHAZN7346,Зубная паста,27,855,229031.84000000003,90
HM,YXEX,CHAZN7346,Зубная паста,28,827,221995.69000000003,90
HM,YXEX,CHAZN7346,Зубная паста,29,803,212131.95000000004,91
HM,YXEX,CHAZN7346,Зубная паста,30,849,222883.14,86
HM,YXEX,CHAZN7346,Зубная паста,31,660,174036.78999999998,86
HM,YXEX,CHAZN7346,Зубная паста,32,499,132866.72,80
HM,YXEX,CHAZN7346,Зубная паста,33,875,228796.61,81
HM,YXEX,CHAZN7346,Зубная паста,34,861,233502.02,80
HM,YXEX,CHAZN7346,Зубная паста,35,851,238738.55,77
HM,YXEX,CHAZN7346,Зубная паста,36,832,248492.91000000003,76
HM,YXEX,CHAZN7346,Зубная паста,37,617,180476.43,74
HM,YXEX,CHAZN7346,Зубная паста,38,679,201557.7500000001,85
HM,YXEX,CHAZN7346,Зубная паста,39,802,233392.13,83
HM,YXEX,CHAZN7346,Зубная паста,40,706,207111.23000000004,86
HM,YXEX,CHAZN7346,Зубная паста,41,734,208633.26000000004,86
HM,YXEX,CHAZN7346,Зубная паста,42,868,245572.07,82
HM,YXEX,CHAZN7346,Зубная паста,43,728,212905.02,81
HM,YXEX,CHAZN7346,Зубная паста,44,747,214344.07,80
HM,YXEX,CHAZN7346,Зубная паста,45,1818,373312.07000000007,86
HM,YXEX,CHAZN7346,Зубная паста,46,704,169367.62000000005,82
HM,YXEX,CHAZN7346,Зубная паста,47,1984,404685.88000000006,87
HM,YXEX,CHAZN7346,Зубная паста,48,2854,534373.0000000001,91
HM,YXEX,CHAZN7346,Зубная паста,49,2200,440821.00000000006,80
HM,YXEX,CHAZN7346,Зубная паста,50,986,234383.33,74
HM,YXEX,CHAZN7346,Зубная паста,51,2599,556760.29,72
HM,YXEX,CHAZN7346,Зубная паста,52,365,114542.66000000012,62
HM,YXEX,CHAZN7346,Зубная паста,53,856,192230.68,66
HM,YXEX,CHAZN7346,Зубная паста,54,581,139354.59999999998,58
HM,YXEX,TIGTE1559,Зубная паста,20,494,115068.12000000002,78
HM,YXEX,TIGTE1559,Зубная паста,21,791,179979.09999999995,91
HM,YXEX,TIGTE1559,Зубная паста,22,786,183231.4,89
HM,YXEX,TIGTE1559,Зубная паста,24,796,185826.78000000003,90
HM,YXEX,TIGTE1559,Зубная паста,25,705,163077.19000000006,90
HM,YXEX,TIGTE1559,Зубная паста,26,700,165604.09000000005,91
HM,YXEX,TIGTE1559,Зубная паста,27,816,191265.03,93
HM,YXEX,TIGTE1559,Зубная паста,28,752,185531.72,93
HM,YXEX,TIGTE1559,Зубная паста,29,698,167745.1,86
HM,YXEX,TIGTE1559,Зубная паста,30,560,140637.07999999993,85
HM,YXEX,TIGTE1559,Зубная паста,31,459,114834.17,71
HM,YXEX,TIGTE1559,Зубная паста,32,318,80291.57999999996,66
HM,YXEX,TIGTE1559,Зубная паста,33,361,94447.10000000002,56
HM,YXEX,TIGTE1559,Зубная паста,34,566,157664.03000000006,50
HM,YXEX,TIGTE1559,Зубная паста,35,359,97970.21,44
HM,YXEX,TIGTE1559,Зубная паста,36,472,103995.91999999998,40
HM,YXEX,TIGTE1559,Зубная паста,37,248,69198.64,39
HM,YXEX,TIGTE1559,Зубная паста,38,315,82472.9,57
HM,YXEX,TIGTE1559,Зубная паста,39,417,113615.19999999994,64
HM,YXEX,TIGTE1559,Зубная паста,40,301,87855.31999999999,62
HM,YXEX,TIGTE1559,Зубная паста,41,273,78315.48,67
HM,YXEX,TIGTE1559,Зубная паста,42,423,119306.77,70
HM,YXEX,TIGTE1559,Зубная паста,43,421,123242.03,67
HM,YXEX,TIGTE1559,Зубная паста,44,3448,563677.0199999999,73
HM,YXEX,TIGTE1559,Зубная паста,45,2450,460764.82000000007,67
HM,YXEX,TIGTE1559,Зубная паста,46,862,189820.04000000004,68
HM,YXEX,TIGTE1559,Зубная паста,47,1874,372739.3900000001,85
HM,YXEX,TIGTE1559,Зубная паста,48,2947,537038.9600000002,91
HM,YXEX,TIGTE1559,Зубная паста,49,2995,585854.81,84
HM,YXEX,TIGTE1559,Зубная паста,50,1367,296418.46,74
HM,YXEX,TIGTE1559,Зубная паста,51,2753,577983.32,72
HM,YXEX,TIGTE1559,Зубная паста,52,292,91506.07000000004,62
HM,YXEX,TIGTE1559,Зубная паста,53,560,127949.37,62
HM,YXEX,TIGTE1559,Зубная паста,54,627,148475.14,60
HM,YXEX,XMRMG6663,Зубная паста,36,12705,1279466.6600000004,90
HM,YXEX,XMRMG6663,Зубная паста,37,520,88275.31999999998,74
HM,YXEX,XMRMG6663,Зубная паста,38,364,86302.68999999999,79
HM,YXEX,XMRMG6663,Зубная паста,39,391,90543.45,75
HM,YXEX,XMRMG6663,Зубная паста,40,505,108743.93,80
HM,YXEX,XMRMG6663,Зубная паста,41,579,115189.37000000005,81
HM,YXEX,XMRMG6663,Зубная паста,42,586,117964.9,79
HM,YXEX,XMRMG6663,Зубная паста,43,497,101342.66,77
HM,YXEX,XMRMG6663,Зубная паста,44,525,106206.28000000004,77
HM,YXEX,XMRMG6663,Зубная паста,45,619,120916.9,84
HM,YXEX,XMRMG6663,Зубная паста,46,530,98363.21000000002,81
HM,YXEX,XMRMG6663,Зубная паста,47,1341,190027.58,88
HM,YXEX,XMRMG6663,Зубная паста,48,8271,1078363.3999999994,88
HM,YXEX,XMRMG6663,Зубная паста,49,431,81709.64999999997,65
HM,YXEX,XMRMG6663,Зубная паста,50,376,76560.76999999997,67
HM,YXEX,XMRMG6663,Зубная паста,51,402,82625.01999999999,60
HM,YXEX,XMRMG6663,Зубная паста,52,256,49864.01000000001,55
HM,YXEX,XMRMG6663,Зубная паста,53,346,59236.21,54
HM,YXEX,XMRMG6663,Зубная паста,54,231,48878.24999999999,50
HM,YXEX,BETNM4577,Зубные щетки,5,1310,221791.3,89
HM,YXEX,BETNM4577,Зубные щетки,6,1263,207225.95,87
HM,YXEX,BETNM4577,Зубные щетки,7,1399,225951.9,88
HM,YXEX,BETNM4577,Зубные щетки,8,1363,223431.89,90
HM,YXEX,BETNM4577,Зубные щетки,9,1239,210422.98000000004,89
HM,YXEX,BETNM4577,Зубные щетки,10,926,177316.39,88
HM,YXEX,BETNM4577,Зубные щетки,11,2485,350448.39000000013,91
HM,YXEX,BETNM4577,Зубные щетки,12,1058,203318.62,89
HM,YXEX,BETNM4577,Зубные щетки,13,1033,198435.1,88
HM,YXEX,BETNM4577,Зубные щетки,14,852,161963.68,88
